11.1.1.0
#HEADER
ET_UserInputEvents
ET_UserInputEvents



#METADATA
FieldName,Timestamp,InputEventSource,Data,StimType
DataType,Double,String,String,String
Unit,millisecond,,,Stimulus type
Description,iMotions timestamp,Input source i.e. Mouse or API,Serialized data,Type of stimulus
Category,Timestamp,InputEvent,Data,Slide
#DATA
RowNumber,Timestamp,InputEventSource,Data,StimType
1426,101397.3873,Mouse,Id:M;X:1054;Y:808;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,TestImage
1427,101525.3821,Mouse,Id:M;X:1054;Y:808;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:120;Button:0,TestImage
1428,102205.12639999999,Mouse,Id:M;X:1055;Y:805,TestImage
1429,102228.9362,Mouse,Id:M;X:1055;Y:778,TestImage
1430,102253.2453,Mouse,Id:M;X:1065;Y:740,TestImage
1431,102277.2999,Mouse,Id:M;X:1066;Y:704,TestImage
1432,102301.13710000001,Mouse,Id:M;X:1066;Y:674,TestImage
1433,102324.96980000001,Mouse,Id:M;X:1065;Y:647,TestImage
1434,102349.274,Mouse,Id:M;X:1064;Y:630,TestImage
1435,102373.0819,Mouse,Id:M;X:1063;Y:618,TestImage
1436,102397.3907,Mouse,Id:M;X:1061;Y:613,TestImage
1437,102421.2264,Mouse,Id:M;X:1059;Y:611,TestImage
1438,102445.0067,Mouse,Id:M;X:1059;Y:611,TestImage
1439,102469.42999999999,Mouse,Id:M;X:1057;Y:610,TestImage
1440,102508.99159999999,Mouse,Id:M;X:1054;Y:610,TestImage
1441,102533.3238,Mouse,Id:M;X:1052;Y:610,TestImage
1442,102725.31789999999,Mouse,Id:M;X:1051;Y:610,TestImage
1443,102749.1259,Mouse,Id:M;X:1050;Y:616,TestImage
1444,102772.9394,Mouse,Id:M;X:1048;Y:626,TestImage
1445,102797.2381,Mouse,Id:M;X:1047;Y:632,TestImage
1446,103405.4059,Mouse,Id:M;X:1047;Y:633;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1447,104037.3548,Mouse,Id:M;X:1047;Y:633;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1448,104798.0882,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1449,105086.0772,Keyboard,Id:K;KeyCode:65614;Key:Shift+N,TestImage
1450,105358.30869999999,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1451,105582.6363,Keyboard,Id:K;KeyCode:87;Key:W,TestImage
1452,105758.22070000001,Keyboard,Id:K;KeyCode:32;Key:Space,TestImage
1453,106294.2591,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1454,106558.50260000001,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1455,106782.3842,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1456,107014.1023,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1457,107438.2643,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1458,107670.35129999999,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1459,108150.22229999999,Keyboard,Id:K;KeyCode:80;Key:P,TestImage
1460,108390.22900000001,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1461,109829.2908,Mouse,Id:M;X:1047;Y:634,TestImage
1462,109861.00599999999,Mouse,Id:M;X:1050;Y:634,TestImage
1463,109885.311,Mouse,Id:M;X:1053;Y:634,TestImage
1464,109909.11810000001,Mouse,Id:M;X:1056;Y:634,TestImage
1465,109933.4227,Mouse,Id:M;X:1068;Y:635,TestImage
1466,109957.2307,Mouse,Id:M;X:1090;Y:639,TestImage
1467,109981.0653,Mouse,Id:M;X:1107;Y:643,TestImage
1468,110005.36870000001,Mouse,Id:M;X:1112;Y:644,TestImage
1469,110045.5016,Mouse,Id:M;X:1113;Y:644,TestImage
1470,110069.1744,Mouse,Id:M;X:1115;Y:642,TestImage
1471,110092.9834,Mouse,Id:M;X:1125;Y:636,TestImage
1472,110117.2874,Mouse,Id:M;X:1133;Y:630,TestImage
1473,110141.09420000001,Mouse,Id:M;X:1137;Y:625,TestImage
1474,110165.3983,Mouse,Id:M;X:1137;Y:622,TestImage
1475,110213.041,Mouse,Id:M;X:1136;Y:620,TestImage
1476,110253.2724,Mouse,Id:M;X:1135;Y:620,TestImage
1477,110277.1153,Mouse,Id:M;X:1129;Y:620,TestImage
1478,110301.4189,Mouse,Id:M;X:1122;Y:621,TestImage
1479,110325.2273,Mouse,Id:M;X:1116;Y:622,TestImage
1480,110349.06359999999,Mouse,Id:M;X:1114;Y:623,TestImage
1481,110541.1211,Mouse,Id:M;X:1114;Y:623;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1482,110573.36079999999,Mouse,Id:M;X:1114;Y:623,TestImage
1483,110621.05929999999,Mouse,Id:M;X:1114;Y:623;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1484,110669.1436,Mouse,Id:M;X:1112;Y:623,TestImage
1485,110692.9512,Mouse,Id:M;X:1103;Y:623,TestImage
1486,110717.4947,Mouse,Id:M;X:1086;Y:623,TestImage
1487,110741.30349999999,Mouse,Id:M;X:1071;Y:623,TestImage
1488,110765.1107,Mouse,Id:M;X:1055;Y:623,TestImage
1489,110789.41620000001,Mouse,Id:M;X:1037;Y:623,TestImage
1490,110814.24280000001,Mouse,Id:M;X:1022;Y:623,TestImage
1491,110837.52619999999,Mouse,Id:M;X:1015;Y:623,TestImage
1492,110861.3357,Mouse,Id:M;X:1011;Y:623,TestImage
1493,110885.1427,Mouse,Id:M;X:1004;Y:621,TestImage
1494,110908.9748,Mouse,Id:M;X:994;Y:620,TestImage
1495,110933.2548,Mouse,Id:M;X:983;Y:620,TestImage
1496,110957.0625,Mouse,Id:M;X:970;Y:618,TestImage
1497,110981.5055,Mouse,Id:M;X:962;Y:617,TestImage
1498,111021.3539,Mouse,Id:M;X:957;Y:617,TestImage
1499,111103.69190000001,Mouse,Id:M;X:955;Y:617,TestImage
1500,111125.0168,Mouse,Id:M;X:953;Y:617,TestImage
1501,111165.1927,Mouse,Id:M;X:951;Y:617,TestImage
1502,111205.36900000001,Mouse,Id:M;X:950;Y:617,TestImage
1503,111229.1768,Mouse,Id:M;X:949;Y:617,TestImage
1504,111252.9857,Mouse,Id:M;X:946;Y:618,TestImage
1505,111277.2889,Mouse,Id:M;X:944;Y:618,TestImage
1506,112125.18979999999,Mouse,Id:M;X:944;Y:618;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1507,112765.1293,Mouse,Id:M;X:944;Y:618;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1508,112909.34729999999,Mouse,Id:M;X:945;Y:620,TestImage
1509,112933.1848,Mouse,Id:M;X:963;Y:626,TestImage
1510,112957.45879999999,Mouse,Id:M;X:988;Y:633,TestImage
1511,112981.2666,Mouse,Id:M;X:1015;Y:638,TestImage
1512,113005.0753,Mouse,Id:M;X:1036;Y:641,TestImage
1513,113029.3793,Mouse,Id:M;X:1041;Y:642,TestImage
1514,113190.61040000001,Mouse,Id:M;X:1042;Y:642,TestImage
1515,113212.9283,Mouse,Id:M;X:1043;Y:641,TestImage
1516,113237.20819999999,Mouse,Id:M;X:1043;Y:638,TestImage
1517,113261.04059999999,Mouse,Id:M;X:1043;Y:637,TestImage
1518,113293.28509999999,Mouse,Id:M;X:1043;Y:635,TestImage
1519,113357.4077,Mouse,Id:M;X:1043;Y:635,TestImage
1520,113453.18180000001,Mouse,Id:M;X:1043;Y:635;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1521,113549.0471,Mouse,Id:M;X:1043;Y:635;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1522,114246.1179,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1523,114509.9835,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1524,114854.503,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1525,115086.4653,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1526,115206.03449999999,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1527,115334.02280000001,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1528,115958.31479999999,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1529,116238.10189999999,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1530,116406.3759,Keyboard,Id:K;KeyCode:73;Key:I,TestImage
1531,116558.30809999999,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1532,116750.6093,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1533,117718.3294,Keyboard,Id:K;KeyCode:13;Key:Enter,TestImage
1534,118437.5515,Mouse,Id:M;X:1043;Y:629,TestImage
1535,118461.4206,Mouse,Id:M;X:1043;Y:616,TestImage
1536,118485.2504,Mouse,Id:M;X:1043;Y:607,TestImage
1537,118509.05439999999,Mouse,Id:M;X:1045;Y:600,TestImage
1538,118533.35890000001,Mouse,Id:M;X:1046;Y:592,TestImage
1539,118557.1649,Mouse,Id:M;X:1046;Y:584,TestImage
1540,118580.9999,Mouse,Id:M;X:1050;Y:573,TestImage
1541,118605.2776,Mouse,Id:M;X:1053;Y:565,TestImage
1542,118629.0854,Mouse,Id:M;X:1056;Y:558,TestImage
1543,118661.3544,Mouse,Id:M;X:1058;Y:555,TestImage
1544,118685.4207,Mouse,Id:M;X:1058;Y:552,TestImage
1545,118709.2279,Mouse,Id:M;X:1061;Y:548,TestImage
1546,118733.03690000001,Mouse,Id:M;X:1064;Y:544,TestImage
1547,118757.45419999999,Mouse,Id:M;X:1065;Y:542,TestImage
1548,118789.0837,Mouse,Id:M;X:1065;Y:541,TestImage
1549,118829.29580000001,Mouse,Id:M;X:1065;Y:539,TestImage
1550,118965.4105,Mouse,Id:M;X:1066;Y:537;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1551,119773.48510000001,Mouse,Id:M;X:1066;Y:537;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1552,119974.60769999999,Mouse,Id:M;X:1066;Y:541,TestImage
1553,119997.39569999999,Mouse,Id:M;X:1061;Y:557,TestImage
1554,120021.2037,Mouse,Id:M;X:1057;Y:568,TestImage
1555,120045.0414,Mouse,Id:M;X:1055;Y:584,TestImage
1556,120069.3156,Mouse,Id:M;X:1055;Y:596,TestImage
1557,120093.124,Mouse,Id:M;X:1054;Y:606,TestImage
1558,120117.428,Mouse,Id:M;X:1054;Y:616,TestImage
1559,120141.2355,Mouse,Id:M;X:1054;Y:621,TestImage
1560,120165.0444,Mouse,Id:M;X:1054;Y:622,TestImage
1561,120229.02899999999,Mouse,Id:M;X:1053;Y:624,TestImage
1562,120253.3747,Mouse,Id:M;X:1053;Y:625,TestImage
1563,120333.21829999999,Mouse,Id:M;X:1052;Y:627,TestImage
1564,120365.42849999999,Mouse,Id:M;X:1051;Y:627,TestImage
1565,120429.4126,Mouse,Id:M;X:1050;Y:628,TestImage
1566,120509.2684,Mouse,Id:M;X:1050;Y:628;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1567,120597.0607,Mouse,Id:M;X:1050;Y:628;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1568,121326.2886,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1569,121566.299,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1570,121822.24430000001,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1571,122254.1269,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1572,122374.4535,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1573,122533.83470000001,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1574,122750.32889999999,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1575,123094.03630000001,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1576,123342.5907,Keyboard,Id:K;KeyCode:73;Key:I,TestImage
1577,123486.429,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1578,123685.99770000001,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1579,123838.40029999999,Keyboard,Id:K;KeyCode:32;Key:Space,TestImage
1580,124462.0382,Keyboard,Id:K;KeyCode:50;Key:D2,TestImage
1581,125382.4706,Keyboard,Id:K;KeyCode:13;Key:Enter,TestImage
1582,126005.26149999999,Mouse,Id:M;X:1047;Y:628,TestImage
1583,126069.2193,Mouse,Id:M;X:1046;Y:625,TestImage
1584,126093.5192,Mouse,Id:M;X:1048;Y:629,TestImage
1585,126117.3272,Mouse,Id:M;X:1052;Y:634,TestImage
1586,126141.1401,Mouse,Id:M;X:1062;Y:644,TestImage
1587,126165.43949999999,Mouse,Id:M;X:1077;Y:661,TestImage
1588,126189.28810000001,Mouse,Id:M;X:1088;Y:675,TestImage
1589,126213.2365,Mouse,Id:M;X:1098;Y:686,TestImage
1590,126237.0442,Mouse,Id:M;X:1104;Y:695,TestImage
1591,126261.34849999999,Mouse,Id:M;X:1106;Y:699,TestImage
1592,126413.3265,Mouse,Id:M;X:1106;Y:699;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1593,127093.1183,Mouse,Id:M;X:1106;Y:699;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1594,127630.7905,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1595,127918.1909,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1596,128216.0168,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1597,128486.44130000001,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1598,128710.24099999999,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1599,128942.10279999999,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1600,129286.3783,Keyboard,Id:K;KeyCode:80;Key:P,TestImage
1601,129728.23179999999,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1602,129926.2801,Keyboard,Id:K;KeyCode:32;Key:Space,TestImage
1603,130686.6479,Keyboard,Id:K;KeyCode:50;Key:D2,TestImage
1604,131301.22820000001,Mouse,Id:M;X:1106;Y:699,TestImage
1605,131325.03640000001,Mouse,Id:M;X:1151;Y:689,TestImage
1606,131349.19899999999,Mouse,Id:M;X:1165;Y:689,TestImage
1607,131805.17449999999,Mouse,Id:M;X:1166;Y:689,TestImage
1608,131829.47820000001,Mouse,Id:M;X:1166;Y:690,TestImage
1609,131893.2176,Mouse,Id:M;X:1166;Y:691,TestImage
1610,132013.2795,Mouse,Id:M;X:1165;Y:691,TestImage
1611,132037.05780000001,Mouse,Id:M;X:1162;Y:691,TestImage
1612,132598.2942,Keyboard,Id:K;KeyCode:8;Key:Back,TestImage
1613,133046.47690000001,Keyboard,Id:K;KeyCode:49;Key:D1,TestImage
1614,133661.236,Mouse,Id:M;X:1162;Y:692,TestImage
1615,133685.5006,Mouse,Id:M;X:1163;Y:691,TestImage
1616,133717.2439,Mouse,Id:M;X:1163;Y:691,TestImage
1617,133797.1004,Mouse,Id:M;X:1165;Y:690,TestImage
1618,133813.46799999999,Mouse,Id:M;X:1166;Y:690;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1619,133829.34,Mouse,Id:M;X:1166;Y:690,TestImage
1620,133909.3567,Mouse,Id:M;X:1167;Y:689;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1621,134132.9975,Mouse,Id:M;X:1165;Y:688,TestImage
1622,134157.33180000001,Mouse,Id:M;X:1151;Y:680,TestImage
1623,134181.27989999999,Mouse,Id:M;X:1140;Y:673,TestImage
1624,134205.0839,Mouse,Id:M;X:1130;Y:667,TestImage
1625,134229.38930000001,Mouse,Id:M;X:1116;Y:662,TestImage
1626,134253.19529999999,Mouse,Id:M;X:1104;Y:658,TestImage
1627,134277.00339999999,Mouse,Id:M;X:1098;Y:656,TestImage
1628,134301.30960000001,Mouse,Id:M;X:1096;Y:655,TestImage
1629,134325.1202,Mouse,Id:M;X:1093;Y:654,TestImage
1630,134349.06270000001,Mouse,Id:M;X:1088;Y:651,TestImage
1631,134373.14180000001,Mouse,Id:M;X:1083;Y:648,TestImage
1632,134396.9535,Mouse,Id:M;X:1079;Y:646,TestImage
1633,134421.25829999999,Mouse,Id:M;X:1074;Y:642,TestImage
1634,134445.25580000001,Mouse,Id:M;X:1066;Y:639,TestImage
1635,134469.04819999999,Mouse,Id:M;X:1054;Y:634,TestImage
1636,134493.3725,Mouse,Id:M;X:1040;Y:629,TestImage
1637,134525.0932,Mouse,Id:M;X:1038;Y:628,TestImage
1638,134885.26699999999,Mouse,Id:M;X:1037;Y:627;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1639,135813.3584,Mouse,Id:M;X:1037;Y:627;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1640,136005.0914,Mouse,Id:M;X:1038;Y:627,TestImage
1641,136029.39910000001,Mouse,Id:M;X:1050;Y:641,TestImage
1642,136053.20319999999,Mouse,Id:M;X:1060;Y:649,TestImage
1643,136077.01149999999,Mouse,Id:M;X:1067;Y:654,TestImage
1644,136101.43780000001,Mouse,Id:M;X:1069;Y:657,TestImage
1645,136125.2592,Mouse,Id:M;X:1070;Y:660,TestImage
1646,136149.0576,Mouse,Id:M;X:1073;Y:664,TestImage
1647,136173.36189999999,Mouse,Id:M;X:1075;Y:669,TestImage
1648,136197.20269999999,Mouse,Id:M;X:1077;Y:673,TestImage
1649,136221.47390000001,Mouse,Id:M;X:1078;Y:675,TestImage
1650,136245.30799999999,Mouse,Id:M;X:1082;Y:681,TestImage
1651,136269.08989999999,Mouse,Id:M;X:1086;Y:688,TestImage
1652,136293.1171,Mouse,Id:M;X:1090;Y:693,TestImage
1653,136317.41740000001,Mouse,Id:M;X:1092;Y:695,TestImage
1654,136341.1985,Mouse,Id:M;X:1093;Y:696,TestImage
1655,136365.50229999999,Mouse,Id:M;X:1094;Y:698,TestImage
1656,136389.31080000001,Mouse,Id:M;X:1096;Y:698,TestImage
1657,136413.11929999999,Mouse,Id:M;X:1099;Y:700,TestImage
1658,136933.11989999999,Mouse,Id:M;X:1099;Y:700;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1659,137021.18960000001,Mouse,Id:M;X:1099;Y:700;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1660,137622.31709999999,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1661,138038.32709999999,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1662,138254.87719999999,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1663,138446.55119999999,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1664,138622.25630000001,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1665,138782.2561,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1666,139326.66740000001,Keyboard,Id:K;KeyCode:8;Key:Back,TestImage
1667,139478.42730000001,Keyboard,Id:K;KeyCode:8;Key:Back,TestImage
1668,140704.49549999999,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1669,140934.1655,Keyboard,Id:K;KeyCode:73;Key:I,TestImage
1670,141109.85690000001,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1671,141398.2677,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1672,141662.29810000001,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1673,141774.41099999999,Keyboard,Id:K;KeyCode:32;Key:Space,TestImage
1674,141998.69140000001,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1675,142302.42809999999,Keyboard,Id:K;KeyCode:70;Key:F,TestImage
1676,143502.34,Keyboard,Id:K;KeyCode:13;Key:Enter,TestImage
1677,144117.20139999999,Mouse,Id:M;X:1097;Y:700,TestImage
1678,144141.00820000001,Mouse,Id:M;X:1073;Y:682,TestImage
1679,144213.4241,Mouse,Id:M;X:1070;Y:680,TestImage
1680,144237.23319999999,Mouse,Id:M;X:1072;Y:674,TestImage
1681,144261.3517,Mouse,Id:M;X:1072;Y:672,TestImage
1682,144309.13380000001,Mouse,Id:M;X:1072;Y:671,TestImage
1683,144333.4382,Mouse,Id:M;X:1072;Y:669,TestImage
1684,144357.2463,Mouse,Id:M;X:1072;Y:665,TestImage
1685,144381.0539,Mouse,Id:M;X:1073;Y:661,TestImage
1686,144405.41320000001,Mouse,Id:M;X:1073;Y:658,TestImage
1687,144429.20670000001,Mouse,Id:M;X:1073;Y:655,TestImage
1688,144453.0128,Mouse,Id:M;X:1072;Y:652,TestImage
1689,144477.3162,Mouse,Id:M;X:1071;Y:648,TestImage
1690,144501.1249,Mouse,Id:M;X:1070;Y:645,TestImage
1691,144597.01370000001,Mouse,Id:M;X:1070;Y:643,TestImage
1692,144621.32130000001,Mouse,Id:M;X:1080;Y:641,TestImage
1693,144645.253,Mouse,Id:M;X:1100;Y:636,TestImage
1694,144669.4425,Mouse,Id:M;X:1122;Y:629,TestImage
1695,144693.25,Mouse,Id:M;X:1132;Y:624,TestImage
1696,144717.0589,Mouse,Id:M;X:1135;Y:620,TestImage
1697,144757.39980000001,Mouse,Id:M;X:1137;Y:619,TestImage
1698,144789.14369999999,Mouse,Id:M;X:1138;Y:618,TestImage
1699,144813.47940000001,Mouse,Id:M;X:1139;Y:617,TestImage
1700,144837.7518,Mouse,Id:M;X:1141;Y:615,TestImage
1701,144861.56020000001,Mouse,Id:M;X:1145;Y:613,TestImage
1702,144887.84770000001,Mouse,Id:M;X:1146;Y:611,TestImage
1703,144989.52799999999,Mouse,Id:M;X:1146;Y:611;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1704,145701.18400000001,Mouse,Id:M;X:1146;Y:611;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1705,146182.57829999999,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1706,146470.40979999999,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1707,146790.39319999999,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1708,146998.30309999999,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1709,147238.3676,Keyboard,Id:K;KeyCode:67;Key:C,TestImage
1710,147454.37609999999,Keyboard,Id:K;KeyCode:69;Key:E,TestImage
1711,147694.46969999999,Keyboard,Id:K;KeyCode:80;Key:P,TestImage
1712,147942.47630000001,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1713,148086.2016,Keyboard,Id:K;KeyCode:32;Key:Space,TestImage
1714,149102.4345,Keyboard,Id:K;KeyCode:50;Key:D2,TestImage
1715,150118.6502,Keyboard,Id:K;KeyCode:13;Key:Enter,TestImage
1716,150933.03589999999,Mouse,Id:M;X:1143;Y:609,TestImage
1717,150957.3406,Mouse,Id:M;X:1106;Y:604,TestImage
1718,150981.1495,Mouse,Id:M;X:1091;Y:601,TestImage
1719,151005.46799999999,Mouse,Id:M;X:1089;Y:601,TestImage
1720,151029.26070000001,Mouse,Id:M;X:1088;Y:601,TestImage
1721,151053.06839999999,Mouse,Id:M;X:1087;Y:601,TestImage
1722,151077.53400000001,Mouse,Id:M;X:1084;Y:601,TestImage
1723,151101.35329999999,Mouse,Id:M;X:1082;Y:601,TestImage
1724,151125.16130000001,Mouse,Id:M;X:1082;Y:603,TestImage
1725,151148.97,Mouse,Id:M;X:1081;Y:606,TestImage
1726,151173.27340000001,Mouse,Id:M;X:1077;Y:616,TestImage
1727,151197.08129999999,Mouse,Id:M;X:1068;Y:626,TestImage
1728,151221.38579999999,Mouse,Id:M;X:1060;Y:632,TestImage
1729,151245.2218,Mouse,Id:M;X:1056;Y:634,TestImage
1730,151445.1097,Mouse,Id:M;X:1056;Y:635;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1731,152109.48300000001,Mouse,Id:M;X:1056;Y:635,TestImage
1732,152237.54639999999,Mouse,Id:M;X:1056;Y:635;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1733,152325.33979999999,Mouse,Id:M;X:1059;Y:632,TestImage
1734,152349.2561,Mouse,Id:M;X:1075;Y:626,TestImage
1735,152372.95420000001,Mouse,Id:M;X:1095;Y:618,TestImage
1736,152397.2978,Mouse,Id:M;X:1103;Y:615,TestImage
1737,152422.8449,Mouse,Id:M;X:1108;Y:613,TestImage
1738,152445.0448,Mouse,Id:M;X:1113;Y:612,TestImage
1739,152469.3524,Mouse,Id:M;X:1116;Y:612,TestImage
1740,152493.1974,Mouse,Id:M;X:1120;Y:611,TestImage
1741,152517.50140000001,Mouse,Id:M;X:1122;Y:610,TestImage
1742,152557.1808,Mouse,Id:M;X:1125;Y:608,TestImage
1743,152589.45699999999,Mouse,Id:M;X:1127;Y:607,TestImage
1744,152613.26420000001,Mouse,Id:M;X:1130;Y:606,TestImage
1745,152637.20060000001,Mouse,Id:M;X:1131;Y:606,TestImage
1746,152661.27979999999,Mouse,Id:M;X:1132;Y:606,TestImage
1747,152685.08960000001,Mouse,Id:M;X:1132;Y:606,TestImage
1748,152709.4192,Mouse,Id:M;X:1134;Y:605,TestImage
1749,152765.4724,Mouse,Id:M;X:1135;Y:605,TestImage
1750,152790.24239999999,Mouse,Id:M;X:1141;Y:604,TestImage
1751,152813.05799999999,Mouse,Id:M;X:1147;Y:604,TestImage
1752,152837.3622,Mouse,Id:M;X:1148;Y:604,TestImage
1753,152869.13639999999,Mouse,Id:M;X:1148;Y:604,TestImage
1754,153013.34280000001,Mouse,Id:M;X:1148;Y:604;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage
1755,153093.3008,Mouse,Id:M;X:1148;Y:604;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage
1756,153710.4129,Keyboard,Id:K;KeyCode:160;Key:LShiftKey,TestImage
1757,154103.24170000001,Keyboard,Id:K;KeyCode:65603;Key:Shift+C,TestImage
1758,154302.23629999999,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1759,154518.20869999999,Keyboard,Id:K;KeyCode:78;Key:N,TestImage
1760,154758.02249999999,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1761,154974.22769999999,Keyboard,Id:K;KeyCode:73;Key:I,TestImage
1762,155102.26730000001,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1763,155406.3358,Keyboard,Id:K;KeyCode:84;Key:T,TestImage
1764,155766.53690000001,Keyboard,Id:K;KeyCode:83;Key:S,TestImage
1765,155926.48130000001,Keyboard,Id:K;KeyCode:32;Key:Space,TestImage
1766,156790.592,Keyboard,Id:K;KeyCode:79;Key:O,TestImage
1767,157078.0275,Keyboard,Id:K;KeyCode:70;Key:F,TestImage
1768,158894.07550000001,Keyboard,Id:K;KeyCode:13;Key:Enter,TestImage
1769,159461.18410000001,Mouse,Id:M;X:1148;Y:594,TestImage
1770,159485.50279999999,Mouse,Id:M;X:1052;Y:479,TestImage
1771,159509.4025,Mouse,Id:M;X:1009;Y:444,TestImage
1772,159533.23980000001,Mouse,Id:M;X:993;Y:437,TestImage
1773,159557.51509999999,Mouse,Id:M;X:977;Y:438,TestImage
1774,159581.32339999999,Mouse,Id:M;X:943;Y:457,TestImage
1775,159605.1366,Mouse,Id:M;X:904;Y:480,TestImage
1776,159629.4712,Mouse,Id:M;X:877;Y:496,TestImage
1777,159653.51730000001,Mouse,Id:M;X:856;Y:515,TestImage
1778,159677.2611,Mouse,Id:M;X:843;Y:533,TestImage
1779,159701.0687,Mouse,Id:M;X:831;Y:553,TestImage
